t,class,wait_h,travel_h,response_h,sla_h,overtime
211.28515240696615,routine,6.523769844692453,0.3513634158531591,6.875133260545612,24.0,0
217.43525519891253,critical,0.0,0.668926378609784,0.668926378609784,2.0,0
212.80275126832893,routine,5.806949550564582,0.3513634158531591,6.158312966417741,24.0,0
213.5329498742896,routine,5.377380870978982,0.3190807107927397,5.696461581771722,24.0,0
212.51576722038388,routine,5.970983957326979,0.6659438790168433,6.636927836343823,24.0,0
211.28724955131813,routine,6.856919221285551,0.9736079806575129,7.830527201943064,24.0,0
212.12073293139656,routine,6.200356095814271,0.9736079806575129,7.173964076471784,24.0,0
218.99082906732377,seasonal,0.21615617462231285,0.6659438790168433,0.8821000536391561,12.0,0
213.04412532751752,routine,5.7723295298957,0.9736079806575129,6.745937510553213,24.0,0
216.06687444828708,routine,4.348078054637824,0.3190807107927397,4.667158765430564,24.0,0
214.70324983893383,routine,5.147239123050554,0.3513634158531591,5.498602538903713,24.0,0
213.6826339790894,routine,5.988671305884196,0.9736079806575129,6.962279286541709,24.0,0
216.28083373394006,routine,4.173666299930716,0.3513634158531591,4.525029715783875,24.0,0
217.0748244866328,routine,3.5502356483543736,0.7919122426127785,4.342147890967152,24.0,0
221.05745622364105,routine,0.0,0.6396923088485589,0.6396923088485589,24.0,0
220.70890211334063,routine,0.09324499422126564,0.6659438790168433,0.7591888732381089,24.0,0
221.67402103315032,routine,0.0,0.4353805806418104,0.4353805806418104,24.0,0
221.89838344383034,routine,0.0,0.3513634158531591,0.3513634158531591,24.0,0
222.62960446488717,routine,0.0,0.6599100317467526,0.6599100317467526,24.0,0
222.7142708662131,critical,0.0,0.7919122426127785,0.7919122426127785,2.0,0
223.7276458563641,seasonal,0.0,0.3190807107927397,0.3190807107927397,12.0,0
223.12913770787137,seasonal,0.0,1.0255029253980703,1.0255029253980703,12.0,0
223.69988341524586,critical,0.0,0.6599100317467526,0.6599100317467526,2.0,0
223.40168517234758,routine,0.0,0.7919122426127785,0.7919122426127785,24.0,0
224.3504872735826,critical,0.0,0.4353805806418104,0.4353805806418104,2.0,0
224.28413451596327,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
224.2676327301326,routine,0.0,0.9736079806575129,0.9736079806575129,24.0,0
224.06510288198476,routine,0.0,0.9736079806575129,0.9736079806575129,24.0,0
224.59804624056318,seasonal,0.0,0.6599100317467526,0.6599100317467526,12.0,0
224.48663671781156,critical,0.0,0.668926378609784,0.668926378609784,2.0,0
225.22083372610044,emergency,0.0,0.3513634158531591,0.3513634158531591,4.0,0
224.55598019114828,routine,0.0,0.7919122426127785,0.7919122426127785,24.0,0
225.02792916440288,routine,0.17003620588732815,0.4353805806418104,0.6054167865291386,24.0,0
225.01226229317263,seasonal,0.0,0.7177220910631077,0.7177220910631077,12.0,0
225.12954846956822,routine,0.39936912945643144,0.7177220910631077,1.1170912205195391,24.0,0
225.39700384670203,routine,0.7115041539321965,0.3513634158531591,1.0628675697853556,24.0,0
226.33168435577593,seasonal,0.2694551464643382,0.3513634158531591,0.6208185623174973,12.0,0
225.5290525352736,seasonal,0.4122948603391592,0.7177220910631077,1.1300169514022669,12.0,0
225.26091054975285,routine,0.7950011486989013,0.7177220910631077,1.512723239762009,24.0,0
225.41702238567694,routine,1.5854017758625787,0.6599100317467526,2.2453118076093315,24.0,0
226.9048702329923,critical,0.0,0.3190807107927397,0.3190807107927397,2.0,0
226.66291287302198,seasonal,0.21310448639329138,0.4353805806418104,0.6484850670351018,12.0,0
225.57628949618112,routine,1.7093474654525096,0.6659438790168433,2.375291344469353,24.0,0
226.7463299709797,seasonal,0.24545735708454686,0.668926378609784,0.9143837356943308,12.0,0
225.80473380910834,routine,2.033088423892167,0.7177220910631077,2.7508105149552744,24.0,0
227.79104851081416,critical,0.0,0.7919122426127785,0.7919122426127785,2.0,0
227.8829969167961,seasonal,0.16792429236855355,0.4353805806418104,0.603304873010364,12.0,0
225.9037303880521,routine,1.9605562509193817,0.6659438790168433,2.626500129936225,24.0,0
228.17062719831412,seasonal,0.14396232870518588,1.0255029253980703,1.1694652541032562,12.0,0
228.73323712792447,critical,0.0,0.668926378609784,0.668926378609784,2.0,0
228.5254552890185,seasonal,0.4674786533726092,0.668926378609784,1.136405031982393,12.0,0
228.48179672693544,seasonal,0.031075029699081824,0.7919122426127785,0.8229872723118603,12.0,0
228.7328623382816,critical,0.0,1.0255029253980703,1.0255029253980703,2.0,0
228.76163055012282,seasonal,0.4198072072752268,0.3190807107927397,0.7388879180679665,12.0,0
228.64766030728762,seasonal,0.392133993744352,0.668926378609784,1.0610603723541359,12.0,0
229.0003281904355,seasonal,0.45645857780093024,0.3190807107927397,0.7755392885936699,12.0,0
229.53944580094313,critical,0.0,0.668926378609784,0.668926378609784,2.0,0
226.0855418494848,routine,3.9291832949884054,0.668926378609784,4.59810967359819,24.0,0
225.94501633391923,routine,3.966544701421469,0.6599100317467526,4.626454733168222,24.0,0
230.7230616249482,seasonal,0.062218885646643685,0.3513634158531591,0.4135823014998028,12.0,0
230.09998920350162,seasonal,0.2907087386720377,0.4353805806418104,0.7260893193138481,12.0,0
231.09588721182155,emergency,0.0,0.3190807107927397,0.3190807107927397,4.0,0
230.16213361319956,seasonal,0.26602650602416134,0.7177220910631077,0.983748597087269,12.0,0
231.03664780287275,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
226.80091096526888,routine,4.519285047961034,0.6396923088485589,5.158977356809594,24.0,0
226.48353313305415,routine,4.6048782907675445,0.6659438790168433,5.270822169784388,24.0,0
226.2852142185031,routine,4.544622393146,0.6659438790168433,5.210566272162843,24.0,0
231.48304778176345,critical,0.0,0.7177220910631077,0.7177220910631077,2.0,0
230.9452070765736,critical,0.0,0.6659438790168433,0.6659438790168433,2.0,0
227.03193106680746,routine,4.5905314579002265,0.3513634158531591,4.941894873753386,24.0,0
231.68201495009592,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
231.76954013743398,seasonal,0.042394984256475254,0.3190807107927397,0.36147569504921495,12.0,0
227.39284923033355,routine,4.521539078842636,0.4353805806418104,4.956919659484447,24.0,0
231.93131425628565,seasonal,0.21258621339180195,0.3190807107927397,0.5316669241845416,12.0,0
227.6663652396064,routine,5.0064991740418066,0.3190807107927397,5.325579884834546,24.0,0
230.10030713815163,routine,3.3192021591098353,0.3513634158531591,3.6705655749629944,24.0,0
231.94048248377567,seasonal,0.6973097070454912,0.9736079806575129,1.670917687703004,12.0,0
228.20338325950286,routine,4.647204544299001,0.6396923088485589,5.28689685314756,24.0,0
232.99212587176677,emergency,0.0,0.6659438790168433,0.6659438790168433,4.0,0
233.6613871325249,seasonal,0.07746256286833386,0.3513634158531591,0.428825978721493,12.0,0
232.9343570861389,seasonal,0.28546432098241326,0.7177220910631077,1.003186412045521,12.0,0
